,glom,id,weight,cell.type,connectivity.type,dataset,index,cell_name
10113,VM4,760566735,0.030864198,LHPV4a2,LHPV4a2,Hemibrain,1,LHPV4a2_1
10114,VM5d,760566735,0,LHPV4a2,LHPV4a2,Hemibrain,1,LHPV4a2_1
10115,VM5v,760566735,0,LHPV4a2,LHPV4a2,Hemibrain,1,LHPV4a2_1
10116,VM6,760566735,0.166666667,LHPV4a2,LHPV4a2,Hemibrain,1,LHPV4a2_1
10117,VM7d,760566735,0,LHPV4a2,LHPV4a2,Hemibrain,1,LHPV4a2_1
10118,VM7v,760566735,0,LHPV4a2,LHPV4a2,Hemibrain,1,LHPV4a2_1
10119,VP1d,760566735,0.074074074,LHPV4a2,LHPV4a2,Hemibrain,1,LHPV4a2_1
10120,VP1l,760566735,0,LHPV4a2,LHPV4a2,Hemibrain,1,LHPV4a2_1
10121,VP1m,760566735,0,LHPV4a2,LHPV4a2,Hemibrain,1,LHPV4a2_1
10122,VP2,760566735,0,LHPV4a2,LHPV4a2,Hemibrain,1,LHPV4a2_1
10124,VP3,760566735,0,LHPV4a2,LHPV4a2,Hemibrain,1,LHPV4a2_1
10126,VP5,760566735,0.012345679,LHPV4a2,LHPV4a2,Hemibrain,1,LHPV4a2_1
10127,D,789588935,0.058227848,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10128,DA1,789588935,0,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10129,DA2,789588935,0.020253165,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10130,DA3,789588935,0,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10131,DA4l,789588935,0.037974684,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10132,DA4m,789588935,0.017721519,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10133,DC1,789588935,0.005063291,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10134,DC2,789588935,0.015189873,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10135,DC3,789588935,0.005063291,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10136,DC4,789588935,0,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10137,DL1,789588935,0.002531646,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10138,DL2d,789588935,0.050632911,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10139,DL2v,789588935,0.020253165,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10140,DL3,789588935,0,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10141,DL4,789588935,0.058227848,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10142,DL5,789588935,0.012658228,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10143,DM1,789588935,0,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10144,DM2,789588935,0.010126582,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10145,DM3,789588935,0.017721519,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10146,DM4,789588935,0,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10147,DM5,789588935,0.002531646,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10148,DM6,789588935,0.030379747,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10149,DP1l,789588935,0.002531646,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10150,DP1m,789588935,0.007594937,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10152,V,789588935,0,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10153,VA1d,789588935,0.005063291,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10154,VA1v,789588935,0.050632911,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10155,VA2,789588935,0.005063291,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10156,VA3,789588935,0,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10157,VA4,789588935,0.002531646,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10158,VA5,789588935,0.002531646,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10159,VA6,789588935,0.027848101,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10160,VA7l,789588935,0,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10161,VA7m,789588935,0.002531646,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10162,VC1,789588935,0.020253165,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10163,VC2,789588935,0.002531646,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10164,VC3,789588935,0.005063291,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10165,VC4,789588935,0.015189873,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10166,VC5,789588935,0.007594937,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10167,VL1,789588935,0.101265823,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10168,VL2a,789588935,0.02278481,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10169,VL2p,789588935,0.063291139,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10170,VM1,789588935,0.035443038,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10171,VM2,789588935,0,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10172,VM3,789588935,0,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10173,VM4,789588935,0.048101266,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10174,VM5d,789588935,0.012658228,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10175,VM5v,789588935,0.025316456,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10176,VM6,789588935,0.020253165,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10177,VM7d,789588935,0,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10178,VM7v,789588935,0,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10179,VP1d,789588935,0.017721519,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10180,VP1l,789588935,0,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10181,VP1m,789588935,0,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10182,VP2,789588935,0,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10184,VP3,789588935,0,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10186,VP5,789588935,0.007594937,LHAV1a1,LHAV1a1,Hemibrain,1,LHAV1a1_1
10187,D,790577606,0.07518797,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10188,DA1,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10189,DA2,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10190,DA3,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10191,DA4l,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10192,DA4m,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10193,DC1,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10194,DC2,790577606,0.007518797,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10195,DC3,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10196,DC4,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10197,DL1,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10198,DL2d,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10199,DL2v,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10200,DL3,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10201,DL4,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10202,DL5,790577606,0.007518797,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10203,DM1,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10204,DM2,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10205,DM3,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10206,DM4,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10207,DM5,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10208,DM6,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10209,DP1l,790577606,0.022556391,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10210,DP1m,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10212,V,790577606,0.015037594,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10213,VA1d,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10214,VA1v,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10215,VA2,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10216,VA3,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10217,VA4,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10218,VA5,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10219,VA6,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10220,VA7l,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10221,VA7m,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10222,VC1,790577606,0.060150376,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10223,VC2,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10224,VC3,790577606,0.015037594,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10225,VC4,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10226,VC5,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10227,VL1,790577606,0.015037594,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10228,VL2a,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10229,VL2p,790577606,0.007518797,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10230,VM1,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10231,VM2,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10232,VM3,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10233,VM4,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10234,VM5d,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10235,VM5v,790577606,0.015037594,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10236,VM6,790577606,0.015037594,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10237,VM7d,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10238,VM7v,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10239,VP1d,790577606,0.007518797,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10240,VP1l,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10241,VP1m,790577606,0.390977444,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10242,VP2,790577606,0.067669173,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10244,VP3,790577606,0,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10246,VP5,790577606,0.015037594,LHPV4k1,LHPV4k1_b,Hemibrain,1,LHPV4k1_b_1
10247,D,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10248,DA1,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10249,DA2,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10250,DA3,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10251,DA4l,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10252,DA4m,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10253,DC1,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10254,DC2,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10255,DC3,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10256,DC4,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10257,DL1,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10258,DL2d,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10259,DL2v,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10260,DL3,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10261,DL4,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10262,DL5,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10263,DM1,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10264,DM2,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10265,DM3,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10266,DM4,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10267,DM5,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10268,DM6,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10269,DP1l,790917992,0.022222222,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10270,DP1m,790917992,0.022222222,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10272,V,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10273,VA1d,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10274,VA1v,790917992,0.022222222,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10275,VA2,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10276,VA3,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10277,VA4,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10278,VA5,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10279,VA6,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10280,VA7l,790917992,0.022222222,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10281,VA7m,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10282,VC1,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10283,VC2,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10284,VC3,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10285,VC4,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10286,VC5,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10287,VL1,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10288,VL2a,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10289,VL2p,790917992,0.777777778,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10290,VM1,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10291,VM2,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10292,VM3,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10293,VM4,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10294,VM5d,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10295,VM5v,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10296,VM6,790917992,0.044444444,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10297,VM7d,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10298,VM7v,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10299,VP1d,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10300,VP1l,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10301,VP1m,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10302,VP2,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10304,VP3,790917992,0,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10306,VP5,790917992,0.044444444,LHPV4a3,LHPV4a3,Hemibrain,1,LHPV4a3_1
10307,D,790918006,0.180327869,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10308,DA1,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10309,DA2,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10310,DA3,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10311,DA4l,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10312,DA4m,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10313,DC1,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10314,DC2,790918006,0.024590164,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10315,DC3,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10316,DC4,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10317,DL1,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10318,DL2d,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10319,DL2v,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10320,DL3,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10321,DL4,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10322,DL5,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10323,DM1,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10324,DM2,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10325,DM3,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10326,DM4,790918006,0.008196721,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10327,DM5,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10328,DM6,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10329,DP1l,790918006,0.008196721,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10330,DP1m,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10332,V,790918006,0.049180328,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10333,VA1d,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10334,VA1v,790918006,0.008196721,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10335,VA2,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10336,VA3,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10337,VA4,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10338,VA5,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10339,VA6,790918006,0.024590164,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10340,VA7l,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10341,VA7m,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10342,VC1,790918006,0.12295082,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10343,VC2,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10344,VC3,790918006,0.016393443,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10345,VC4,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10346,VC5,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10347,VL1,790918006,0.040983607,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10348,VL2a,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10349,VL2p,790918006,0.008196721,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10350,VM1,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10351,VM2,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10352,VM3,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10353,VM4,790918006,0.008196721,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10354,VM5d,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10355,VM5v,790918006,0.024590164,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10356,VM6,790918006,0.008196721,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10357,VM7d,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10358,VM7v,790918006,0.040983607,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10359,VP1d,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10360,VP1l,790918006,0.024590164,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10361,VP1m,790918006,0.163934426,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10362,VP2,790918006,0.12295082,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10364,VP3,790918006,0,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10366,VP5,790918006,0.008196721,LHPV4k1,LHPV4k1_b,Hemibrain,2,LHPV4k1_b_2
10367,D,790918098,0.011320755,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10368,DA1,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10369,DA2,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10370,DA3,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10371,DA4l,790918098,0.003773585,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10372,DA4m,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10373,DC1,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10374,DC2,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10375,DC3,790918098,0.00754717,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10376,DC4,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10377,DL1,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10378,DL2d,790918098,0.011320755,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10379,DL2v,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10380,DL3,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10381,DL4,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10382,DL5,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10383,DM1,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10384,DM2,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10385,DM3,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10386,DM4,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10387,DM5,790918098,0.003773585,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10388,DM6,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10389,DP1l,790918098,0.022641509,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10390,DP1m,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10392,V,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10393,VA1d,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10394,VA1v,790918098,0.135849057,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10395,VA2,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10396,VA3,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10397,VA4,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10398,VA5,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
10399,VA6,790918098,0,LHPV4a1,LHPV4a1,Hemibrain,3,LHPV4a1_3
